Kreisschluessel,Year,unemployment_rate,pop_total,pop_male,share_18_25,share_female_18_25,share_female_25_30,share_25_30,gdp_per_capita,haushalte_mit_hohem_einkommen,haushalte_mit_mittlerem_einkommen,haushalte_mit_niedrigem_einkommen,monatliches_haushaltseinkommen,sgb2_quote_2010_2023,share_males,pop_18_25_est,pop_25_30_est,pop_fem_18_25_est,pop_fem_25_30_est,youth_18_29_total,youth_18_29_female,youth_18_29_male,share_youth_18_29,share_males_within_youth,school_leavers_no_qual
14511,2013,10.3,242022,117409,6.64,47.91,46.18,7.37,31.72,11.34,46.05,42.62,1526.31,14.77,48.51170554742957,16070.2608,17837.0214,7699.2619492799995,8237.13648252,33907.2822,15936.3984318,17970.8837682,14.01,53.000071377587446,12.99
14511,2014,9.95,243521,118721,6.32,47.43,45.03,7.64,32.68,11,46.45,42.55,1546.45,14.13,48.75185302294258,15390.527200000002,18605.004399999998,7299.727050960001,8377.83348132,33995.5316,15677.56053228,18317.971067720002,13.96,53.88346704871061,11.37
14511,2015,9.12,248645,122748,6.26,44.55,44.22,7.92,32.44,10.88,46.93,42.19,1537.03,12.59,49.366767881920005,15565.177000000001,19692.683999999997,6934.2863535,8708.104864799998,35257.861,15642.391218299997,19615.469781699998,14.179999999999998,55.63431593794076,9.67
14511,2016,8.41,246353,121279,5.91,46.06,44.02,7.54,33.89,10.97,47.68,41.36,1598.9,12.7,49.22976379423023,14559.4623,18575.0162,6706.08833538,8176.72213124,33134.4785,14882.81046662,18251.668033379996,13.449999999999998,55.08361338289962,10.06
14511,2017,7.59,246855,121771,6.07,45.9,43.64,6.89,35.17,11.24,48.67,40.09,1644.66,12.57,49.32895829535558,14984.098500000002,17008.3095,6877.701211500001,7422.4262658,31992.408000000003,14300.1274773,17692.280522700003,12.960000000000003,55.30149691358025,12.99
14511,2018,7.25,247237,122248,6.36,46.14,43.15,6.31,36.33,11.61,49.76,38.63,1701.1,11.73,49.4456735844554,15724.273200000001,15600.654699999997,7255.179654480001,6731.682503049999,31324.9279,13986.862157529999,17338.06574247,12.67,55.349100236779805,10.94
14511,2019,6.49,246334,121810,6.52,46.45,43.45,5.61,37.75,12.07,50.83,37.11,1753.87,10.7,49.44912192389195,16060.976799999999,13819.3374,7460.3237235999995,6004.502100300001,29880.3142,13464.8258239,16415.488376100002,12.13,54.937469084913445,11.23
14511,2020,7.43,244401,120959,6.59,46.88,43.42,5.12,36.88,12.43,51.69,35.88,1794.76,10.53,49.49202335505992,16106.0259,12513.3312,7550.504941920001,5433.2884070400005,28619.3571,12983.793348960002,15635.56375104,11.71,54.632826643894106,10.74
14511,2021,7.19,243105,120364,6.73,47.22,43.72,5.1,38.54,12.78,52.81,34.41,1831.07,9.66,49.51111659570967,16360.9665,12398.355,7725.6483813,5420.5608059999995,28759.3215,13146.209187299999,15613.1123127,11.829999999999998,54.28887573964497,11.87
14511,2022,7.12,242896,118888,6.83,48.42,44.23,5.1,41.39,13.3,53.71,32.99,1932.23,11.17,48.94605098478361,16589.7968,12387.696,8032.77961056,5479.0779408,28977.4928,13511.85755136,15465.63524864,11.93,53.37119865884324,13.99
14511,2023,8.39,245150,120155,7.11,48.24,44.11,5.33,NA,14.26,54.29,31.45,NA,11.02,49.0128492759535,17430.165,13066.495,8408.311596,5763.630944500001,30496.660000000003,14171.9425405,16324.717459500003,12.440000000000001,53.52952572347267,11.79
14521,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1063.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14521,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1119.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14521,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14521,2003,18.77,402337,195868,9.1,45.95,44.83,5.23,14.39,NA,NA,NA,1164.37,NA,48.68257207266545,36612.667,21042.225100000003,16823.5204865,9433.229512330001,57654.892100000005,26256.749998830004,31398.14210117,14.330000000000002,54.45876482903,8.82
14521,2004,18.43,398014,193890,9.03,46.04,45.1,5.4,14.99,NA,NA,NA,1179.23,NA,48.71436683131749,35940.6642,21492.756,16547.08179768,9693.232956000002,57433.4202,26240.314753680002,31193.105446319998,14.430000000000001,54.31176715176714,7.72
14521,2005,18.15,393225,191762,8.88,45.98,45.11,5.6,15.24,NA,NA,NA,1177.58,NA,48.76648229385212,34918.380000000005,22020.6,16055.471124000002,9933.49266,56938.98,25988.963784,30950.016216000004,14.48,54.35646408839779,7.5
14521,2006,17.58,387918,189321,8.66,45.87,44.8,5.71,15.97,NA,NA,NA,1214.19,NA,48.804386494052864,33593.6988,22150.1178,15409.42963956,9923.252774399998,55743.8166,25332.68241396,30411.13418604,14.37,54.555170494084905,7.33
14521,2007,14.86,382571,186895,8.42,45.67,45.04,5.74,16.43,NA,NA,NA,1244.11,NA,48.85236988689681,32212.478199999998,21959.5754,14711.438793939999,9890.59276016,54172.0536,24602.031554099998,29570.0220459,14.16,54.585381355932206,6.7
14521,2008,12.77,377245,184428,8.13,45.23,45.52,5.7,16.83,NA,NA,NA,1283.12,NA,48.88812310302323,30670.018500000006,21502.965,13872.049367550002,9788.149668000002,52172.9835,23660.199035550002,28512.78446445,13.83,54.65047722342733,6.57
14521,2009,13.24,372390,182201,7.5,45.17,45.56,5.64,16.25,NA,NA,NA,1307.59,NA,48.927468514192114,27929.25,21002.796,12615.642225,9568.8738576,48932.046,22184.5160826,26747.529917400003,13.140000000000002,54.662602739726026,6.09
14521,2010,11.39,368167,180105,6.81,45.59,45.53,5.5,17.51,NA,NA,NA,1326.13,12.78,48.919376261316195,25072.1727,20249.185,11430.40353393,9219.453930500002,45321.3577,20649.857464430002,24671.500235569998,12.31,54.43680747359869,6.6
14521,2011,9.64,359103,175248,5.91,45.76,45.83,5.34,18.69,NA,NA,NA,1379.52,11.55,48.801597313305656,21222.9873,19176.100199999997,9711.638988480001,8788.406721659998,40399.087499999994,18500.04571014,21899.041789859995,11.249999999999998,54.206773333333324,8.14
14521,2012,9.01,355275,173282,5.26,45.69,46.28,5.22,19.42,NA,NA,NA,1415.88,11.49,48.774048272464995,18687.465,18545.355,8538.3027585,8582.790294,37232.82,17121.0930525,20111.7269475,10.48,54.01612595419847,7.34
14521,2013,8.9,351309,171420,4.67,45.97,45.93,5.12,19.7,15.17,43.9,40.93,1445.25,10.94,48.79465086291555,16406.1303,17987.020800000002,7541.89809891,8261.43865344,34393.1511,15803.33675235,18589.814347650004,9.790000000000001,54.05091930541369,8.26
14521,2014,7.93,349582,170986,4.39,45.5,45.8,5.04,20.59,14.73,44.43,40.84,1474.68,10.2,48.91155723120756,15346.649799999997,17618.9328,6982.725658999999,8069.471222399999,32965.582599999994,15052.196881399997,17913.385718599995,9.429999999999998,54.33966065747613,6.88
14521,2015,7.19,347665,170364,4.16,45.79,45.54,4.97,21.33,14.56,44.95,40.49,1524.89,8.55,49.002344210662564,14462.864,17278.9505,6622.545425599999,7868.834057699999,31741.8145,14491.3794833,17250.4350167,9.13,54.34608981380066,7.49
14521,2016,6.29,344136,168484,4.11,46.17,46.05,4.5,22.23,14.65,45.66,39.69,1584.09,7.78,48.95855127042797,14143.9896,15486.119999999999,6530.27999832,7131.358259999999,29630.1096,13661.63825832,15968.47134168,8.61,53.89271777003485,7.77
14521,2017,5.43,340373,166510,4.21,45.8,46.41,3.95,23.2,14.99,46.56,38.45,1654.49,6.94,48.919861446119405,14329.7033,13444.7335,6563.004111399999,6239.70081735,27774.4368,12802.704928749998,14971.731871250002,8.159999999999998,53.90471813725492,6.79
14521,2018,4.71,337696,165218,4.38,46.01,46.42,3.49,23.83,15.46,47.57,36.97,1714.79,6.02,48.92506870084336,14791.084799999999,11785.590400000001,6805.378116479998,5470.871063680001,26576.675199999998,12276.249180159999,14300.426019839999,7.869999999999999,53.808182973316384,8.45
14521,2019,4.38,334948,163885,4.6,45.89,46.85,3.05,24.53,16.04,48.38,35.59,1762.12,5.37,48.92849039253854,15407.608,10215.914,7070.551311200001,4786.155709000001,25623.522,11856.707020200001,13766.8149798,7.6499999999999995,53.727254901960784,7.55
14521,2020,4.78,331917,162445,4.8,46.35,46.67,2.67,24.39,16.49,49.09,34.41,1806.99,5.19,48.94145223052751,15932.016,8862.1839,7384.489416,4135.98122613,24794.1999,11520.47064213,13273.72925787,7.470000000000001,53.53562248995984,7.26
14521,2021,4.49,328695,160912,5,46.19,46.94,2.66,25.55,17.76,50.22,32.02,1854.26,4.81,48.95480612726084,16434.75,8743.287,7591.211025,4104.0989178,25178.037,11695.309942799999,13482.727057200002,7.66,53.54955613577024,8.25
14521,2022,4.41,324070,158280,5.16,45.35,46.77,2.8,27.79,18.87,51.29,29.84,2002.14,5.52,48.84129971919647,16722.012,9073.96,7583.432441999999,4243.891092,25795.971999999998,11827.323534,13968.648465999999,7.959999999999999,54.15050251256282,7.1
14521,2023,5.01,322179,157492,5.41,45.03,46.21,2.96,NA,20.28,52.04,27.68,NA,5.58,48.88338470229282,17429.8839,9536.4984,7848.676720170001,4406.81591064,26966.3823,12255.49263081,14710.88966919,8.37,54.552700119474316,7.69
14522,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1085.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14522,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14522,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1164.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14522,2003,17.4,356545,174310,9.11,45.38,44.5,5.28,16.59,NA,NA,NA,1191.04,NA,48.888639582661376,32481.2495,18825.576,14739.991023100001,8377.38132,51306.825500000006,23117.372343100003,28189.453156900003,14.390000000000002,54.94289089645588,9.49
14522,2004,17.65,352631,172559,9.04,45.99,44.35,5.45,17.31,NA,NA,NA,1215.41,NA,48.93472213163335,31877.842399999998,19218.3895,14660.61971976,8523.35574325,51096.2319,23183.97546301,27912.25643699,14.49,54.62683919944789,8.9
14522,2005,18.2,348725,170856,8.97,46.15,44.12,5.67,17.72,NA,NA,NA,1217.28,NA,48.99447989103162,31280.6325,19772.7075,14436.011898749999,8723.718549,51053.34,23159.73044775,27893.609552249996,14.64,54.636209016393444,8.9
14522,2006,15.69,344457,169047,8.79,46.05,44.11,5.8,19.79,NA,NA,NA,1258,NA,49.07637237739399,30277.770299999996,19978.505999999998,13942.913223149997,8812.518996599998,50256.2763,22755.432219749993,27500.844080250004,14.59,54.721213159698436,7.88
14522,2007,13.8,340115,167255,8.63,46.05,43.81,5.75,21,NA,NA,NA,1294.6,NA,49.1760139952663,29351.9245,19556.6125,13516.56123225,8567.75193625,48908.537,22084.3131685,26824.223831499996,14.379999999999999,54.845688456189144,8.2
14522,2008,11.51,335797,165172,8.38,45.91,44.3,5.69,22.32,NA,NA,NA,1326.55,NA,49.188051114214836,28139.788600000003,19106.8493,12918.97694626,8464.3342399,47246.6379,21383.311186159997,25863.326713840004,14.069999999999999,54.74109452736319,8.51
14522,2009,11.68,332236,163700,7.78,45.55,44.7,5.67,20.69,NA,NA,NA,1341.05,NA,49.27220409588365,25847.960800000004,18837.7812,11773.746144400002,8420.488196400001,44685.742000000006,20194.2343408,24491.507659200004,13.450000000000001,54.80832713754648,7.89
14522,2010,10.65,328342,162003,7.06,45.32,44.92,5.63,22.39,NA,NA,NA,1370.01,12.78,49.3397128603712,23180.9452,18485.654599999998,10505.60436464,8303.75604632,41666.599799999996,18809.36041096,22857.239389039998,12.689999999999998,54.85746256895193,9.57
14522,2011,9.27,320062,157939,6.51,44.25,44.97,5.55,23.6,NA,NA,NA,1427.23,11.65,49.34637663952609,20836.0362,17763.441,9219.946018499999,7988.219417699999,38599.477199999994,17208.165436199997,21391.311763799997,12.059999999999999,55.418656716417914,8.77
14522,2012,8.63,317204,156585,5.82,44.47,45.03,5.59,23.14,NA,NA,NA,1459.76,11.11,49.36413159985372,18461.2728,17731.7036,8209.728014159999,7984.586131080001,36192.9764,16194.31414524,19998.662254759998,11.41,55.25564417177914,8.84
14522,2013,8.5,314591,155334,5.27,44.65,44.95,5.58,23.2,16.42,44.07,39.51,1483.5,10.96,49.3764920166184,16578.9457,17554.1778,7402.49925505,7890.6029211000005,34133.1235,15293.102176150001,18840.02132385,10.85,55.19571428571428,10.1
14522,2014,7.89,312711,154663,4.76,44.4,44.9,5.62,24.37,15.96,44.6,39.44,1512.42,10.32,49.458765441573846,14885.043599999999,17574.3582,6608.9593583999995,7890.8868317999995,32459.4018,14499.846190199998,17959.5556098,10.38,55.32928709055878,9.81
14522,2015,7.34,312450,155084,4.59,43.69,44.24,5.61,24.76,15.78,45.12,39.1,1550.67,8.95,49.63482157145143,14341.454999999998,17528.445,6265.781689499999,7754.584068,31869.899999999998,14020.3657575,17849.534242499998,10.2,56.0075,9.08
14522,2016,6.56,310505,154217,4.55,44.03,44.09,5.24,26.01,15.88,45.82,38.3,1600.74,8.31,49.66651100626399,14127.977499999999,16270.462000000001,6220.54849325,7173.646695800001,30398.4395,13394.195189050002,17004.244310949998,9.790000000000001,55.93788559754851,9.1
14522,2017,5.87,308153,153154,4.64,43.69,44.05,4.66,26.72,16.25,46.68,37.07,1661.14,7.52,49.700635723163494,14298.2992,14359.9298,6246.926920479999,6325.549076899999,28658.229,12572.47599738,16085.75300262,9.3,56.12961290322581,9.63
14522,2018,5.24,306185,152310,4.81,43.77,44.25,4.14,27.31,16.75,47.58,35.67,1725.35,6.77,49.74443555366853,14727.4985,12676.059,6446.22609345,5609.1561075,27403.5575,12055.38220095,15348.175299049999,8.95,56.007966480446925,9.34
14522,2019,4.76,304099,151334,4.97,43.71,44.2,3.63,28.29,17.37,48.42,34.2,1782.52,6.12,49.76471478038402,15113.720299999999,11038.7937,6606.207143129999,4879.1468154,26152.514,11485.353958529999,14667.16004147,8.6,56.083174418604656,9.38
14522,2020,5.23,301474,149895,5.15,44.5,44.92,3.16,28.26,17.87,49.09,33.04,1825.48,5.9,49.72070559981955,15525.911000000002,9526.5784,6909.030395000001,4279.339017280001,25052.489400000002,11188.36941228,13864.119987720002,8.31,55.34028880866426,9.12
14522,2021,5,299329,148921,5.28,44.6,44.22,3.08,29.65,18.62,49.84,31.54,1873.79,5.54,49.751611103501496,15804.5712,9219.333200000001,7048.8387552,4076.7891410400002,25023.9044,11125.627896240001,13898.276503759998,8.36,55.53999999999999,11.42
14522,2022,4.82,297991,147352,5.42,45.61,45.15,3.24,31.96,19.61,50.33,30.06,2012.64,6.28,49.44847327603854,16151.1122,9654.908400000002,7366.52227442,4359.191142600001,25806.020600000003,11725.71341702,14080.307182980003,8.66,54.562101616628176,9.66
14522,2023,5.02,297766,147566,5.64,44.96,44.71,3.41,NA,21.16,50.4,28.44,NA,6.31,49.55770638689441,16794.0024,10153.8206,7550.58347904,4539.77319026,26947.823,12090.3566693,14857.466330700001,9.049999999999999,55.13419889502763,9.93
14523,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1105.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14523,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1156.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14523,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1183.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14523,2003,16.46,265958,127732,8.3,46.67,45.21,4.9,16.22,NA,NA,NA,1208,NA,48.02713210356522,22074.514000000003,13031.942000000001,10302.175683800002,5891.7409782,35106.456000000006,16193.916662000003,18912.539338000002,13.200000000000003,53.87196969696969,9.01
14523,2004,15.64,263158,126526,8.26,46.87,45.14,5.02,16.88,NA,NA,NA,1224.06,NA,48.079860768055696,21736.850799999997,13210.531599999998,10188.061969959997,5963.233964239999,34947.382399999995,16151.295934199996,18796.0864658,13.279999999999998,53.7839608433735,7.8
14523,2005,16.37,260210,125205,8.26,47.25,45.21,5.18,16.69,NA,NA,NA,1227.08,NA,48.116905576265324,21493.345999999998,13478.877999999999,10155.605984999998,6093.8007437999995,34972.223999999995,16249.406728799997,18722.817271199998,13.44,53.536249999999995,7.54
14523,2006,15.09,256998,123851,8.2,47.13,45.32,5.32,17.8,NA,NA,NA,1263.65,NA,48.19142561420711,21073.835999999996,13672.2936,9932.0989068,6196.28345952,34746.1296,16128.38236632,18617.74723368,13.520000000000001,53.58221893491124,7.53
14523,2007,12.93,253672,122335,8.11,47.24,45.56,5.35,18.63,NA,NA,NA,1294.2,NA,48.22566148412123,20572.799199999998,13571.452,9718.59034208,6183.1535312,34144.2512,15901.74387328,18242.50732672,13.459999999999999,53.42775631500742,7.44
14523,2008,11.63,250246,120823,7.89,47.07,45.95,5.34,19.21,NA,NA,NA,1327.98,NA,48.281690816236825,19744.4094,13363.1364,9293.69350458,6140.3611758,33107.5458,15434.054680379999,17673.49111962,13.23,53.382063492063494,7.15
14523,2009,12.11,247196,119536,7.36,47.18,46.15,5.35,18.78,NA,NA,NA,1350.01,NA,48.356769527015,18193.6256,13224.985999999999,8583.75255808,6103.331038999999,31418.611599999997,14687.083597079998,16731.52800292,12.709999999999999,53.2535562549174,8.18
14523,2010,10.96,244402,118333,6.76,46.95,46.08,5.26,19.56,NA,NA,NA,1370.33,13.14,48.417361560052704,16521.5752,12855.5452,7756.8795564,5923.83522816,29377.1204,13680.714784560001,15696.405615439999,12.02,53.43071547420964,7.82
14523,2011,9.53,238443,115274,5.96,47.06,46.82,5.2,20.91,NA,NA,NA,1422.09,12.14,48.34446806993705,14211.202800000001,12399.036000000002,6687.79203768,5805.2286552000005,26610.238800000003,12493.02069288,14117.218107120003,11.160000000000002,53.05182795698925,7.75
14523,2012,8.26,236227,114253,5.29,47.18,47.06,5.21,21.41,NA,NA,NA,1454.06,11.53,48.365766825976706,12496.408300000001,12307.4267,5895.80543594,5791.875005020001,24803.835,11687.68044096,13116.154559039998,10.5,52.879542857142845,6.37
14523,2013,8.4,233970,113383,4.73,46.91,46.64,5.17,21.91,14.02,44.86,41.12,1483.03,11.18,48.46048638714365,11066.781,12096.249,5191.4269671,5641.6905336,23163.03,10833.1175007,12329.912499299999,9.899999999999999,53.230999999999995,8.87
14523,2014,7.69,232390,112676,4.32,46.89,47.08,5.14,22.7,13.61,45.39,41,1498.26,10.71,48.48573518653987,10039.248000000001,11944.846,4707.403387200001,5623.6334968,21984.094,10331.036884000001,11653.057116,9.46,53.00676532769556,5.77
14523,2015,7.19,232318,113174,4.21,45.35,46.7,5.14,23.34,13.45,45.9,40.64,1544.69,9.24,48.71512323625375,9780.5878,11941.145199999999,4435.4965673,5576.5148084,21721.733,10012.0113757,11709.7216243,9.35,53.90786096256684,6.21
14523,2016,6.53,231051,112594,4.23,45.6,46.83,4.73,23.91,13.54,46.64,39.82,1588.22,9.05,48.73123249845272,9773.457300000002,10928.712300000001,4456.696528800001,5117.91597009,20702.1696,9574.612498890001,11127.55710111,8.959999999999999,53.75068080357143,7.48
14523,2017,5.89,229584,111835,4.33,45.6,46.89,4.25,24.83,13.85,47.56,38.59,1652.55,8.35,48.712018259112135,9940.9872,9757.320000000002,4533.0901632,4575.207348000001,19698.307200000003,9108.2975112,10590.009688800003,8.580000000000002,53.76101398601399,5.72
14523,2018,5.13,227796,111055,4.54,45.32,47.09,3.72,25.67,14.29,48.52,37.19,1724.65,7.35,48.751953502256406,10341.938400000001,8474.0112,4686.9664828800005,3990.411874080001,18815.9496,8677.378356960002,10138.571243039998,8.26,53.882857142857134,8.25
14523,2019,4.83,225997,110269,4.69,45.12,46.99,3.27,26.58,14.83,49.45,35.72,1769.5,6.67,48.79224060496378,10599.259300000002,7390.1019,4782.385796160001,3472.60888281,17989.3612,8254.99467897,9734.366521029999,7.960000000000001,54.11179648241205,7.6
14523,2020,5.42,223905,109204,4.86,45.62,46.15,2.96,26.76,15.25,50.2,34.55,1816.65,6.28,48.77247046738572,10881.783000000001,6627.588000000001,4964.269404600001,3058.631862,17509.371000000003,8022.901266600001,9486.469733400001,7.820000000000002,54.1793861892583,8.28
14523,2021,5.03,221376,108012,5.01,45.78,46.27,2.93,28.29,16.44,51.39,32.17,1864.8,5.93,48.79119687771032,11090.9376,6486.3168000000005,5077.431233279999,3001.2187833600005,17577.254399999998,8078.65001664,9498.604383359998,7.939999999999999,54.0391813602015,7.64
14523,2022,5.04,221783,108031,5.13,46.31,46.49,3.04,29.79,17.47,52.54,29.99,1977.27,6.93,48.710225761217046,11377.4679,6742.2032,5268.90538449,3134.4502676800003,18119.6711,8403.355652170001,9716.315447829998,8.17,53.62302325581395,8.1
14523,2023,5.76,221088,107977,5.33,45.94,45.99,3.26,NA,18.81,53.36,27.82,NA,6.97,48.83892386741931,11783.9904,7207.4688,5413.56518976,3314.71490112,18991.4592,8728.28009088,10263.179109120001,8.59,54.04102444703144,8.66
14524,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1094.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14524,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14524,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1173.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14524,2003,17.81,367733,176914,8.54,46.66,46.07,4.87,18.44,NA,NA,NA,1199.25,NA,48.109361955549275,31404.398199999996,17908.5971,14653.292200119997,8250.49068397,49312.995299999995,22903.782884089997,26409.21241591,13.41,53.55426547352722,10.58
14524,2004,17.79,364617,175619,8.57,46.75,46.14,5.06,19.07,NA,NA,NA,1218.83,NA,48.16533513248148,31247.6769,18449.6202,14608.28895075,8512.654760280002,49697.297099999996,23120.943711030002,26576.353388969994,13.629999999999997,53.47645634629493,8.88
14524,2005,18.31,361001,174056,8.54,46.8,45.89,5.3,18.82,NA,NA,NA,1222.87,NA,48.21482488968174,30829.485399999998,19133.053,14428.199167199999,8780.158021700001,49962.5384,23208.3571889,26754.181211099996,13.84,53.54848265895953,8.94
14524,2006,17.47,356992,172452,8.5,46.85,45.61,5.45,19.54,NA,NA,NA,1259,NA,48.30696486195769,30344.320000000003,19456.064,14216.313920000002,8873.9107904,49800.384000000005,23090.2247104,26710.159289600004,13.950000000000001,53.634444444444455,7.34
14524,2007,15.03,352947,170683,8.38,47,45.36,5.58,21.08,NA,NA,NA,1287.99,NA,48.35938540347418,29576.958600000005,19694.442600000002,13901.170542000002,8933.399163360002,49271.40120000001,22834.56970536,26436.831494640006,13.960000000000003,53.65553008595989,8.16
14524,2008,12.07,348834,168843,8.27,46.99,45.35,5.56,21.26,NA,NA,NA,1323.35,NA,48.402105299368756,28848.571799999998,19395.1704,13555.94388882,8795.7097764,48243.74219999999,22351.65366522,25892.088534779992,13.829999999999998,53.66932031814894,8.11
